x1,x2,label
55.80871695818516,54.60206077046691,0
50.882672275089455,52.73634241761577,0
53.196444085797765,44.208365170869854,0
54.72783850385342,60.40684466478972,0
49.771372138589236,48.40560481157185,0
45.31509490164336,55.53582861341538,0
46.943012083546115,49.031693347156256,0
52.43105054733171,53.19387570540097,0
49.60127907548028,50.068301324598444,0
49.178591659857155,48.72970771596761,0
49.59542382129047,57.56131164834705,0
43.46159039116624,53.364483032335855,0
41.832883972379875,50.457485143311146,0
50.7653358445671,52.00498996304347,0
55.10842656570097,54.51544837024907,0
48.644542623182815,52.3591101730364,0
43.44941033303172,49.73288739518221,0
49.80243105632112,50.70627048237597,0
58.946099400449285,60.581125503341696,0
47.925920215564474,46.594702041130475,0
53.59131977123,57.73041547762705,0
55.07980219197866,50.89725412029161,0
47.449819548542074,41.75985148166363,0
49.64320010683924,52.10547328593568,0
45.25734290096895,45.05863668838601,0
52.51560440989071,51.8420060880482,0
50.49786920049414,47.1123160614636,0
47.9443294646384,52.99064066875402,0
53.04017397221061,53.64825396611782,0
51.05651337649705,45.320211160383835,0
51.53118026147691,50.2974858086526,0
50.42384488587579,39.14826541391405,0
49.47971954460182,52.427340590487084,0
50.79362716562326,48.29868076621922,0
56.499356091732885,53.50767844511998,0
55.99078726699269,56.52578594411434,0
42.120151250584115,44.72032955257447,0
42.073138773168,47.09185165698966,0
57.15295971270136,48.9894340727815,0
44.23832243633684,55.29890152836597,0
47.876024533619216,45.86616564178993,0
49.53921133967448,52.274184966335135,0
46.46946285696411,47.95213453480687,0
45.41625079838881,46.088345101121476,0
54.09084323716542,53.17473804950559,0
47.182811520153706,46.77754136948225,0
54.346846079051815,49.6649361987285,0
50.13362051759777,46.06865695910951,0
48.54548691311924,40.28626604652008,0
53.728007529833825,51.775166086777254,0
53.204157753221125,48.430093204826306,0
49.79399684055458,53.131465638567576,0
51.973396816874434,55.59007287399951,0
49.347422135632414,44.83884009601858,0
43.506021192759604,50.8541322815442,0
49.11625072867524,49.483021779355,0
45.632239886146834,50.18577795601034,0
45.74086630294155,49.20077386561569,0
42.82672351179337,42.6936821657586,0
45.609527905986006,46.47404407210236,0
40.390205641026185,40.47733528642141,0
47.69150605814888,56.86199365512743,0
48.42947192950949,51.302625111522346,0
48.47449206590103,45.72195229529266,0
43.79110627217424,48.79458211247938,0
48.72751563808675,42.92999525186938,0
57.21076934161063,51.91169922726799,0
52.166528009223164,46.979811773736465,0
47.507893375727924,46.70821788573058,0
44.77109387977755,45.36706645535712,0
55.32861118698909,55.99256021188861,0
51.886467534596,52.47966601080281,0
52.09370971825972,51.89705783677341,0
46.274592001825916,44.56705771884558,0
49.81576492192208,46.45810950116796,0
51.890778251418176,46.73156865009247,0
47.322698843542156,49.525054228814035,0
53.19533052140106,50.02741040231874,0
45.06370716413457,43.36673789206843,0
47.52958874920682,51.38908192012105,0
54.40792609185799,50.86628926544754,0
42.52560024261335,46.9973767233208,0
38.04273726975484,38.97744185191991,0
54.77496800262006,46.57390571622685,0
52.89889057447228,51.644752812462684,0
50.7468842987145,52.175575087145525,0
56.09126919018655,53.28601920383453,0
46.619344537495444,50.01321005988686,0
45.62763873573434,54.1888128850968,0
44.77884506340833,41.74439055311943,0
47.873181097461334,51.55437952329111,0
39.09216288509511,50.900181535900586,0
54.14985598258379,55.03951632441172,0
50.19655288699877,49.23783553217251,0
55.00826543446208,41.00357405198803,0
48.03286483972641,48.730125641166495,0
48.38353745762424,51.25588625814274,0
40.16302086045799,48.89597523240165,0
50.545788135821354,51.078442513606184,0
53.02752325908568,56.69203263329037,0
45.04710569766234,49.09825618843095,0
53.569731936054055,51.36488153214011,0
43.321368344733834,44.747732115429,0
47.54245260248237,51.42910458392396,0
41.82441475144235,35.75969036043449,0
50.20700002247676,55.059569756700824,0
